created,title,body
2021-04-11,Mike Khouw Lays Out Gold Play Through GDX Trade,"Mike Khouw suggested on CNBC's Options Action a bullish options trade in VanEck Vectors Gold Miners ETF (NYSE:GDX). Gold is one of the few risk assets that hasn't come along for the high-flying ride with everything else, said Khouw. While the market and risk assets are at all-time highs overall, gold certainly isn't, he said. Khouw sees opportunity in the underperforming gold as net-longs in the commodity have been increasing lately. Also, on a valuation basis, the gold miners are trading at lows they haven't seen since 2013, he said. To make a bullish bet, Khouw wants to buy the June $34/$39 call spread for $1.70. The trade breaks even at $35.70, or 2.79% above the closing price on Friday. If the stock jumps to $39 or higher, the trade is going to reach its maximal profit of $3.30."
2021-05-17,Options Traders See Stars Align For Gold Miners ETF,"VanEck Vectors Gold Miners ETF (NYSE:GDX) stock broke out Monday at the beginning of a seasonally bullish time for the gold sector. Bitcoin (CRYPTO: BTC) and other cryptocurrencies were trading lower Monday. Bitcoin and gold often move inversely to each other as traders follow trends relative to which investment is a better store of value at a given time. Fears of inflation could also help gold to fly higher, as the metal is believed to offer protection against the probability of rising prices as the economy recovers from the pandemic. A number of options traders believe these three events could make gold miner stocks soar and bet over $1.56 million the VanEck Vectors Gold Miners ETF will trade higher. The VanEck Vectors Trades: Below is a look at the notable options alerts courtesy of Benzinga Pro: At 9:42 a.m., Monday, a trader executed a call sweep near the ask of 2,156 VanEck Vectors options with a strike price of $38.50 expiring May 21. The trade represented a $116,424 bullish bet for which the trader paid 54 cents per option contract. At 9:48 a.m., a trader executed a call sweep near the ask of 641 VanEck Vectors options with a strike price of $40 expiring on Jan. 21. The trade represented a $224,350 bullish bet for which the trader paid $3.50 per option contract. At 10:52 a.m., a trader executed a call sweep near the ask of 1,881 VanEck Vectors options with a strike price of $39 expiring on Aug. 20. The trade represented a $498,465 bullish bet for which the trader paid $2.65 per option contract. At 10:55 a.m., a trader executed a call sweep, near the ask, of 5,000 VanEck Vectors options with a strike price of $44 expiring on June 18. The trade represented a $120,000 bullish bet for which the trader paid 24 cents per option contract. At 11:07 a.m., a trader executed a call sweep near the ask of 814 VanEck Vectors options with a strike price of $40 expiring on June 18. The trade represented a $105,006 bullish bet for which the trader paid $1.29 per option contract. At 11:08 a.m., a trader executed a call sweep, near the ask, of 1,308 VanEck Vectors options with a strike price of $40 expiring on July 16. The trade represented a $234,132 bullish bet for which the trader paid $1.79 per option contract. At 12:15 p.m., a trader executed a call sweep near the ask of 500 VanEck Vectors options with a strike price of $38 expiring on Sept. 17. The trade represented a $177,500 bullish bet for which the trader paid $3.55 per option contract. At 1:05 p.m., a trader executed a call sweep near the ask of 726 VanEck Vectors options with a strike price of $44 expiring on June 18. The trade represented a $98,010 bullish bet for which the trader paid $1.35 per option contract. Related Link: 3 Silver ETFs To Fight Inflation Why It’s Important: When a sweep order occurs, it indicates the trader wanted to get into a position quickly and is anticipating an imminent large move in stock price. A sweeper pays market price for the call option instead of placing a bid, which sweeps the order book of multiple exchanges to fill the order immediately. These types of call option orders are usually made by institutions, and retail investors can find watching for sweepers useful because it indicates “smart money” has entered into a position. GDX Price Action: Shares of VanEck Vectors were trading up 4.84% to $39.67 at last check Monday."
2021-05-18,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios","The latest round of 13F filings from institutional investors is out, revealing to the world the stocks that some of the richest and most successful investors have been buying and selling. Takeaways From 13F Season: Investors who follow particular fund managers can easily look up what each was buying and selling in the quarter, but other investors may be more interested in overall themes from 13F filings. The first quarter of 2021 was a big quarter for the S&P 500, and investors were likely interested in what top managers were buying and selling to kick off 2021. Google parent Alphabet has the attention of fund managers, with Tepper selling and Soros and Klarman buying. ViacomCBS had a volatile quarter in part due to the unwinding of Archegos Capital, and fund managers took notice. Tepper and Soros were buying, while Klarman was selling. Buffett continued selling financial stocks and drug stocks and reversed course by selling Chevron just one quarter after taking a stake in the oil giant. Several fund managers traded ETFs to play particular themes. Despite inflation fears, Einhorn sold the GLD gold fund while Soros reduced his exposure to emerging markets by selling the EEM fund. Here’s a rundown of how the smart money was playing some of the most popular stocks last quarter. Related Link: Why Stocks Could Be 'Dead Money' For The Next Few Months David Einhorn’s Greenlight Capital Notable Q1 Buys/Increases: GoPro Inc (NASDAQ:GPRO) Notable Q1 Sells/Reductions: Green Brick Partners Inc (NASDAQ:GRBK) AerCap Holdings N.V. (NYSE:AER) SPDR Gold Trust (NYSE:GLD) NCR Corporation (NYSE:NCR) VanEck Vectors Gold Miners Etf (NYSE:GDX) Fubotv Inc (NYSE:FUBO) Dillard's, Inc. (NYSE:DDS) David Tepper’s Appaloosa Management Notable Q1 Buys/Increases: Energy Select Sector SPDR Fund (NYSE:XLE) Chesapeake Energy Ord Shs (NASDAQ:CHK) QUALCOMM, Inc. (NASDAQ:QCOM) ViacomCBS Inc. (NASDAQ:VIAC) Notable Q1 Sells/Reductions: PG&E Corporation (NYSE:PCG) Amazon.com, Inc. (NASDAQ:AMZN) Alibaba Group Holding Ltd - ADR (NYSE:BABA) Facebook, Inc. (NASDAQ:FB) Microsoft Corporation (NASDAQ:MSFT) Twitter Inc (NYSE:TWTR) Micron Technology, Inc. (NASDAQ:MU) Alphabet, Inc. (NASDAQ:GOOG) (NASDAQ:GOOGL) Netflix Inc (NASDAQ:NFLX) Leon Cooperman’s Omega Advisors Notable Q1 Buys/Increases: Devon Energy Corp (NYSE:DVN) Athene Holding Ltd (NYSE:ATH) Alibaba Group Holding Ltd - ADR (NYSE:BABA) Citigroup Inc (NYSE:C) Notable Q1 Sells/Reductions: AMC NETWORKS INC (NASDAQ:AMCX) Amazon.com, Inc. (NASDAQ:AMZN) Barry Rosenstein’s Jana Partners Notable Q1 Buys/Increases: Laboratory Corp. of America Holdings (NYSE:LH) TreeHouse Foods Inc. (NYSE:THS) Vonage Holdings Corp. (NASDAQ:VH) Notable Q1 Sells/Reductions: Bloomin' Brands Inc (NASDAQ:BLMN) Encompass Health Corp (NYSE:EHC) Jeff Smith’s Starboard Value Notable Q1 Buys/Increases: Elanco Animal Health Inc (NYSE:ELAN) eHealth, Inc. (NASDAQ:EHTH) Box Inc (NYSE:BOX) Notable Q1 Sells/Reductions: Advance Auto Parts (NYSE:AAP) ACI Worldwide Inc (NASDAQ:ACIW) Corteva Inc (NYSE:CTVA) Warren Buffett’s Berkshire Hathaway Notable Q1 Buys/Increases: Verizon Communications Inc. (NYSE:VZ) Aon PLC (NYSE:AON) Kroger Co (NYSE:KR) Notable Q1 Sells/Reductions: Merck & Co., Inc. (NYSE:MRK) AbbVie Inc (NYSE:ABBV) Chevron Corporation (NYSE:CVX) Wells Fargo & Co (NYSE:WFC) Synchrony Financial (NYSE:SYF) Liberty Global PLC (NASDAQ:LBTYA) StoneCo Ltd (NASDAQ:STNE) General Motors Company (NYSE:GM) Bristol-Myers Squibb Co (NYSE:BMY) George Soros’ Soros Fund Management Notable Q1 Buys/Increases: Amazon.com, Inc. (NASDAQ:AMZN) ViacomCBS Inc. (NASDAQ:VIAC) Alphabet Inc (NASDAQ:GOOG) (NASDAQ:GOOGL) Notable Q1 Sells/Reductions: Walt Disney Co (NYSE:DIS) Nike Inc (NYSE:NKE) Palantir Technologies Inc (NYSE:PLTR) iShares MSCI Emerging Markets ETF (NYSE:EEM) Liberty Broadband Corp (NASDAQ:LBRDK) Uber Technologies Inc (NYSE:UBER) Carl Icahn’s Icahn Capital Notable Q1 Buys/Increases: Bausch Health Companies Inc (NYSE:BHC) Dana Inc (NYSE:DAN) Xerox Holdings Corp (NYSE:XRX) Tenneco Inc (NYSE:TEN) FirstEnergy Corp. (NYSE:FE) Notable Q1 Sells/Reductions: Herbalife Nutrition Ltd (NYSE:HLF) Occidental Petroleum Corporation (NYSE:OXY) Bill Ackman’s Pershing Square Capital Notable Q1 Buys/Increases: Domino's Pizza, Inc. (NYSE:DPZ) Howard Hughes Corp (NYSE:HHC) Notable Q1 Sells/Reductions: Starbucks Corporation (NASDAQ:SBUX) Restaurant Brands International Inc (NYSE:QSR) Lowe’s Companies Inc (NYSE:LOW) Agilent Technologies Inc (NYSE:A) Hilton Hotels Corporation (NYSE:HLT) Chipotle Mexican Grill, Inc. (NYSE:CMG) Seth Klarman’s Baupost Group Notable Q1 Buys/Increases: Intel Corporation (NASDAQ:INTC) Facebook, Inc. (NASDAQ:FB) Willis Towers Watson PLC (NASDAQ:WLTW) Alphabet, Inc. (NASDAQ:GOOG) (NASDAQ:GOOGL) Notable Q1 Sells/Reductions: ViacomCBS Inc. (NASDAQ:VIAC) Marathon Petroleum Corp (NYSE:MPC) eBay Inc (NASDAQ:EBAY) Fox Corp (NASDAQ:FOXA)"
2021-05-27,Are Gold Stocks Moving Back Into The Growth Phase?,"The VanEck Vectors Gold Miners Etf (NYSE:GDX) has come back to life in recent months after a disappointing performance in the second half of 2020. On Thursday, Bank of America analyst Michael Jalonen said big gold stocks are currently transitioning to a period of significant production growth after a period focused on investment and capital returns. Jalonen highlighted the key themes among gold producers that attended Bank of America’s recent Global Metals, Mining & Steel virtual conference. Related Link: 10 Gold Stocks That Could Be The Next Buyout Targets In Industry Consolidation Wave “The key overarching theme: moving back into the growth phase,” Jalonen said. The Numbers: Some companies are much better positioned to grow production than others. Among all the gold stocks he covers, Jalonen said Wheaton Precious Metals Corp (NYSE:WPN) is projected to have the highest production growth over the next three years at about 30%. Agnico Eagle Mines Ltd. (NYSE:AEM) is a close second at just under 30%, followed by Franco Nevada Corp (NYSE:FNV) at around 25%. Jalonen said strong free cash flow is funding capital allocation priorities for Wheaton. For Agnico Eagle, Jalonen said the company is forging ahead with its proven long-term growth strategy. Franco-Nevada is a great stock for investors looking for a low-cost gold investment, Jalonen added. Bank of America has a Buy rating and $55 price target for Wheaton, a Buy rating and $80 target for Agnico Eagle, and a Buy rating and $163 target for Franco-Nevada. Even though Newcrest Mining ADR (OTC:NCMGY) has the lowest gold production growth outlook of the big gold group, Jalonen said the company has potentially hidden copper value. Benzinga’s Take: Gold prices are up just 9% in the past year, price action which is likely extremely disappointing for many investors given the more than $6 trillion in stimulus spending the U.S. government has performed in that time. For now, at least, it appears as though cryptocurrencies have taken the wind out of gold’s sails as the preferred inflation hedge among investors. (Photo: Jingming Pan via Unsplash)"
2021-06-17,Analyzing VanEck Vectors Gold Miners ETF's Unusual Options Activity,"On Thursday, shares of VanEck Vectors Gold Miners ETF (NYSE:GDX) saw unusual options activity. After the option alert, the stock price moved down to $35.69. Sentiment: BULLISH Option Type: SWEEP Trade Type: PUT Expiration Date: 2021-08-20 Strike Price: $35.00 Volume: 889 Open Interest: 6581 Three Indications Of Unusual Options Activity Exceptionally large volume (compared to historical averages) is one reason for which options market activity can be considered unusual. The volume of options activity refers to the number of contracts traded over a given time period. The number of unsettled contracts that have been traded, but not yet closed, is called open interest. These contracts are not yet closed because a buyer has not purchased the contract, or a seller has not sold it. Another indicator of unusual options activity is the trading of a contract with an expiration date in the distant future. Additional time until a contract expires generally increases the potential for it to grow its time value and reach its strike price. It is important to consider time value because it represents the difference between the strike price and the value of the underlying asset. Contracts with a strike price far from the underlying price are also considered unusual because they are defined as being out of the money. This occurs when the underlying price is under the strike price on a call option, or above the strike price on a put option. These trades are made because the underlying asset value is expected to change dramatically in the future, and the buyer or seller can take advantage of a greater profit margin. Understanding Sentiment Options are bullish when a call is purchased at/near ask price or a put is sold at/near bid price. Options are bearish when a call is sold at/near bid price or a put is bought at/near ask price. Although the activity is suggestive of these strategies, these observations are made without knowing the investor's true intentions when purchasing these options contracts. An observer cannot be sure if the bettor is playing the contract outright or if they're hedging a large underlying position in a common stock. For the latter case, the exposure a large investor has on their short position in common stock may be more meaningful than bullish options activity. Using These Options Strategies Unusual options activity is an advantageous strategy that may greatly reward an investor if they are highly skilled, but for the less experienced trader, it should remain as another tool to make an educated investment decision while taking other observations into account. For more information to understand options alerts, visit https://pro.benzinga.help/en/articles/1769505-how-do-i-understand-options-alerts"
2021-06-28,Unusual Options Activity Insight: VanEck Vectors Gold Miners ETF,"Shares of VanEck Vectors Gold Miners ETF (NYSE:GDX) saw some unusual options activity on Monday. Following the unusual option alert, the stock price moved down to $34.02. Sentiment: BEARISH Option Type: SWEEP Trade Type: PUT Expiration Date: 2021-07-16 Strike Price: $33.50 Volume: 3960 Open Interest: 516 Three Ways Options Activity Is ‘Unusual' Extraordinarily large volume (compared to historical averages) is one indication of unusual options market activity. Volume refers to the total number of contracts traded over a given time period when discussing options market activity. The number of contracts that have been traded, but not yet closed by either counterparty, is called open interest. A contract cannot be considered closed until there exists both a buyer and seller for it. The trading of a contract with an expiration date in the distant future is another sign of unusual activity. Generally, additional time until a contract expires increases the potential for it to reach its strike price and grow its time value. Time value is important in this context because it represents the difference between the strike price and the value of the underlying asset. Out of the money contracts are unusual because they are purchased with a strike price far from the underlying asset price. Out of the money occurs when the underlying price is under the strike price on a call option, or above the strike price on a put option. Buyers and sellers try to take advantage of a large profit margin in these instances because they are expecting the value of the underlying asset to change dramatically in the future. Understanding Sentiment Options are bullish when a call is purchased at/near ask price or a put is sold at/near bid price. Options are bearish when a call is sold at/near bid price or a put is bought at/near ask price. Although the activity is suggestive of these strategies, these observations are made without knowing the investor's true intentions when purchasing these options contracts. An observer cannot be sure if the bettor is playing the contract outright or if they're hedging a large underlying position in a common stock. For the latter case, the exposure a large investor has on their short position in common stock may be more meaningful than bullish options activity. Using These Options Strategies Unusual options activity is an advantageous strategy that may greatly reward an investor if they are highly skilled, but for the less experienced trader, it should remain as another tool to make an educated investment decision while taking other observations into account. For more information to understand options alerts, visit https://pro.benzinga.help/en/articles/1769505-how-do-i-understand-options-alerts"
2021-06-29,Understanding VanEck Vectors Gold Miners ETF's Unusual Options Activity,"VanEck Vectors Gold Miners ETF (NYSE:GDX) shares experienced unusual options activity on Tuesday. The stock price moved down to $33.73 following the option alert. Sentiment: BULLISH Option Type: SWEEP Trade Type: CALL Expiration Date: 2022-01-21 Strike Price: $45.00 Volume: 752 Open Interest: 59230 Three Ways Options Activity Is ‘Unusual' Exceptionally large volume (compared to historical averages) is one reason for which options market activity can be considered unusual. The volume of options activity refers to the number of contracts traded over a given time period. Open interest is the number of unsettled contracts that have been traded but not yet closed by either counterparty. In other words, open interest represents the quantity of contracts that individual parties have written but not yet found a counterparty for (i.e. a buyer finding a seller, or a seller finding a buyer). Another indicator of unusual options activity is the trading of a contract with an expiration date in the distant future. Additional time until a contract expires generally increases the potential for it to grow its time value and reach its strike price. It is important to consider time value because it represents the difference between the strike price and the value of the underlying asset. Out of the money contracts are unusual because they are purchased with a strike price far from the underlying asset price. Out of the money occurs when the underlying price is under the strike price on a call option, or above the strike price on a put option. Buyers and sellers try to take advantage of a large profit margin in these instances because they are expecting the value of the underlying asset to change dramatically in the future. Understanding Sentiment Options are bullish when a call is purchased at/near ask price or a put is sold at/near bid price. Options are bearish when a call is sold at/near bid price or a put is bought at/near ask price. Although the activity is suggestive of these strategies, these observations are made without knowing the investor's true intentions when purchasing these options contracts. An observer cannot be sure if the bettor is playing the contract outright or if they're hedging a large underlying position in a common stock. For the latter case, the exposure a large investor has on their short position in common stock may be more meaningful than bullish options activity. Trading Options With These Strategies Unusual options activity is an advantageous strategy that may greatly reward an investor if they are highly skilled, but for the less experienced trader, it should remain as another tool to make an educated investment decision while taking other observations into account. For more information to understand options alerts, visit https://pro.benzinga.help/en/articles/1769505-how-do-i-understand-options-alerts"
2021-08-10,Mike Khouw Sees Unusual Options Activity In GDX,"On CNBC's Options Action, Mike Khouw said VanEck Vectors Gold Miners Etf (NYSE:GDX) traded two times its average daily put options volume on Monday. A lot of that activity was concentrated in the September 24, $28-strike puts as over 3,000 contracts were traded for 20 cents. Buyers of these puts are betting GDX could decline below $27.80, which would represent a decline of more than 14%."
2021-08-22,Carter Worth And Mike Khouw's GDX Trade,"Carter Worth of Cornerstone Macro spoke on CNBC's Options Action about gold. He said the precious metal bounced off three times from its support at $1,677, forming a triple bottom pattern. Worth has also noticed gold's relative performance to copper has started to improve, making new relative highs. He also expects the U.S. dollar to pull back, which should help gold advance higher, to $1,850. Mike Khouw wants to use options to make a bullish trade in VanEck Vectors Gold Miners Etf (NYSE:GDX). He wants to buy the October $31 call for $1.39 and sell the September $33 call for 30 cents. The total cost of the trade would be $1.09, which sets the breakeven for the trade at $32.09 or 0.78% above the closing price on Friday. If the September $33 call expires out of the money, Khouw can sell another call and lower his cost basis for the October $31 call."
2021-09-28,"Pete Najarian Sees Unusual Options Activity In Occidental Petroleum, GDX","On CNBC's Fast Money Halftime Report, Pete Najarian said traders bought 3,400 contracts of the January $33 calls in Occidental Petroleum Corporation (NYSE:OXY) on Tuesday. They paid between $2.50 and $2.70 for them which sets the break even for the trade at around 17% above the current stock price. Najarian has also noticed a purchase of 4,000 contracts of the November $33 calls in VanEck Gold Miners ETF (NYSE:GDX), all in one print. This tells him people are starting to diversify a little bit more. He likes both Occidental and GDX."
2022-02-14,"PreMarket Prep Plus: Trading Ideas For Time Of Tension Between Russia, Ukraine","Brent Slava, head of the Benzinga Pro Newsdesk, was spot-on with his topic for Monday’s segment on PreMarket Prep Plus: trading uncertainty amid global geopolitical news.” Nervous Markets: The rising tensions between Russia and the U.S. over a potential ground invasion of Ukraine has added even more uncertainty to an already volatile market. Slava offered several issues for investors to add to their watchlist under these conditions. Potential Armed Conflicts: At this time, it is difficult to anticipate the U.S. response if Russia proceeds with an invasion. No one knows how matters could escalate if this occurs. Therefore, it is important to follow the price action of defense contractors. Slava mentioned General Dynamics Corp (NYSE:GD), Lockheed Martin Group (NYSE:LMT), Northrop Grumman (NYSE:NOC), and L3Harris Technologies Inc. (NYSE:LHX). Cyberattacks: In the event, the potential conflict extends into cyberspace, Slava noted a few issues that may draw investor attention. Three of the more widely followed issue are Palo Alto Networks (NASDAQ:PANW), Fortinet Inc. (NASDAQ:FTNT) and CyberArk Software Ltd. (NASDAQ:CYBR). Another issue linked to a potential buyout from Microsoft Inc. (NASDAQ:MSFT), is the former Fireeye Inc., now known as Mandiant Corp (NASDAQ:MNDT). Foreign Markets: Slava mentioned two ETFs. One, the VanExk Russia ETF (BATS: RSX), tracks Russia, and to track the impact on Europe there's the Vanguard FTSE Europe ETF (NYSE:VGK). Flight To Quality: Recently, gold and silver have shown signs of strength that has not been seen in quite some time as a hedge for inflation. Slava mentioned three ETFs that may have another catalyst to drive prices higher. Those are the SPDR Gold Trust (NYSE:GLD), VanEck Vectors Gold Miners ETF (NYSE:GDX), and the iShares Silver Trust (NYSE:SLV). It should be noted that all three are trading sharply higher as of Monday afternoon."
2022-02-22,Ukraine Crisis Boosts Gold Names: A Gold Name Hits Our System's Top Ten For The First Time Since 2020,"Ukraine Crisis Boosts Gold Miners A few days ago, we posted Russian journalist Anatoly Karlin's assessment that there was an 85% chance of a Russian invasion of Ukraine. Subsequently, we posted a follow up noting that a missing piece--a casus belli--had fallen into place. Now, the President of the United States has predicted that Russia will invade Ukraine. The increasing certainty of war breaking out there seems to have finally given a boost to gold names including the VanEck Vectors Gold Miners ETF (NYSE:GDX). That was enough for our system, which gauges stock and options market sentiment, to put GDX into its top ten on Friday. Screen capture via Portfolio Armor on 2/18/2022. GDX represents a new theme in our top ten, which this year has often included industrial commodities names such as the iPath Series B Bloomberg Coffee Subindex Total Return ETN (NYSE:JO) and the Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X Shares ETF (NYSE:GUSH), chip names such as Nvidia, Inc. (NASDAQ:NVDA), and post-COVID reopenning names such as United Continental Holdings, Inc. (NASDAQ:UAL). The Possibility Of A False Breakout As Sprott Money suggested on Friday though (Gold Breaks Out To The Upside), there is a possibility this has been a false breakout for GDX: GDX The bullish flag structure that I cited in each of the past 2 weeks has certainly come to fruition. GDX sliced through resistance at its red downtrend line and the 200MA and has broken the prior high of 34.48 back in November. However, it needs to close above 34.48. A drop back down below there would signal a fake breakout which is bearish. In Case We're Wrong About GDX In the event our system is wrong about GDX and this has been a false breakout, below are a couple of ways longs can limit their downside risk over the next several months. Uncapped Upside, Positive Cost As of Friday's close, these were the optimal puts to hedge 1,000 shares of GDX against a greater-than-25% decline by mid-June. This and subsequent screen captures are via the Portfolio Armor iPhone app. The cost here was $510, or 1.48% of position value, calculated conservatively, based on the ask price of the puts (in practice you can often buy and sell options at some price between the bid and ask). Capped Upside, Negative Cost If you were willing to cap your possible upside at 30% between now and mid-June, this was the optimal collar to hedge against a >25% drop over the same time frame as of Friday's close. Here the cost was negative, meaning you would have collected a net credit of $80 when opening this collar, assuming, to be conservative, that you placed both trades (buying the puts and selling the calls) at the worst ends of their respective spreads. The Best Hedge Against A Market Drop Although gold and oil names may rally further in the event Russia invades Ukraine, if you're concern is protecting your stock portfolio against a market downturn, the best hedge against that would be to buy optimal puts on index ETFs that correlate closely with your stocks, such as the SPDR S&P 500 Trust ETF (NYSE:SPY)."
2022-03-15,Good As Gold: Investors Haven't Given Up On The Traditional Safe Haven,"The SPDR S&P 500 ETF Trust (NYSE:SPY) is down 11.4% year-to-date in 2022, but one age-old flight-to-safety investments is holding up just fine. The price of gold is up 9.5% so far in 2022. SPDR Gold Trust (NYSE:GLD) is up 4.6% year-to-date, while the VanEck Gold Miners ETF (NYSE:GDX) is up 13.7%. Gold Solves This: Bitcoin (CRYPTO: BTC) bulls have had a great run the past couple of years, and many argue that the popular cryptocurrency has replaced gold as the best way to protect your portfolio from downside in the stock market. Unfortunately, market price action so far in 2022 has demonstrated that the price of Bitcoin is highly correlated to other risk assets, including stock prices. In fact, Bitcoin prices are down 26.4% so far in 2022, more than doubling the declines of the S&P 500. Related Link: What Happened To Stock Prices The Last Time Wheat Broke Above $10? A Warning To Investors There are plenty of reasons for investors to be seeking a safe haven for their cash these days, given the Federal Reserve is expected to begin raising interest rates this week, inflation is at a 40-year high and Russia's invasion of Ukraine has disrupted supply chains and raised geopolitical uncertainty. While the invasion rattled the stock market, gold prices have remained remarkably solid in recent weeks since the invasion began. Correlation And Diversification: Diversification is the most powerful tool for any investor to help reduce risk in a portfolio. To maximize diversification, investors need to identify market sectors and assets that have minimal correlation to each other. When you have a portfolio of assets that are highly correlated, a market sell-off will likely drag down your entire portfolio all at once. However, if your assets have a low or even negative correlation, a stock market sell-off or a drop in one single market sector, such as the tech sector or energy sector, might not tank your entire portfolio. Benzinga's Take: Gold has historically had a very low correlation with stock prices, making it a great way to protect your portfolio from a stock market sell-off. For investors looking for an effective inflation hedge that can hold up amid a broad stock market sell-off, gold may still be the best option in today's market."
2022-04-14,"If You're Not Buying Gold, Consider These Five Gold Stocks","Investors already know that gold is a very interesting market when the tide gets tough. As they turn to derivatives such as futures and CFDs, buying shares of companies in the sector is an option worth weighing. In times of recession or economic crisis, investors tend to take money out of the stock market and take refuge in safe-haven assets such as the precious metal. During the economic crisis caused by the coronavirus pandemic, the price reached an all-time high of over $2,000 per ounce in August 2020, surpassing its previous record from 2011. Here are some gold stocks that are also very attractive, ones that could yield more earnings than investing in gold itself, according to a MarketBeat report. Barrick Gold Corp (NYSE:GOLD) The Canadian giant expects to produce nearly 4.5 million ounces every year through 2030. After recently thrashing earnings expectations and setting a $1 billion stock buyback, Barrick raised its dividend from 9 to 10 cents. The company’s net earnings hit $726 million —41 cents a share— from $685 million or —39 cents— year-on-year. Revenue jumped about 1% to $3.31 billion, beating estimates for $3.2 billion. CEO John Thornton said, “After careful consideration of our capital allocation, the Board has settled on a new dividend policy of a base dividend with an additional performance dividend linked to the net cash on the balance sheet starting in 2022.” VanEck Gold Miners ETF (NYSE:GDX) An ETF is one of the best ways to diversify at fewer costs, among them the VanEck Vectors Gold Miners ETF. It offers access to some of the juiciest gold stocks in the market with less than $45 a share as of March 29, 2022. VanEck’s ETF holds positions in the likes of Newmont Corporation (NYSE:NEM), Barrick Gold, Franco Nevada Corp (TSE:FNV), Agnico Eagle Mines Ltd (NYSE:AEM), and Gold Fields Limited (JSE:GFI). With an expense ratio of 0.5%, the ETF recovered from a low of $29 to $40, and estimates are pinning much hope on $45 by the end of the year. Newmont Corporation (NYSE:NEM) One of the biggest gold companies in the business, Newmont’s dividend yield hit 2.82% declaring $0.55 per share of common stock for the fourth quarter of 2021 —payable on March 24 this year. The firm also smashed earnings estimates with Q4 2021 EPS of 78 cents, and revenue coming in at $3.39 billion surpassing expectations by $13.58 million. Jefferies analyst Christopher LaFemina also raised the firm’s target on NEM from $67 to $72, while Bank of America Corp (NYSE:BAC) also raised its price target from $70 to $75 with a “buy” rating. B2Gold Corp (TSE:BTO) The gold producer operates three big mines, Mali, Namibia, and the Philippines, and has a dividend yield of 3.5%. Last year, the company produced almost one million ounces of gold at an all-in cost of $888 —one of the industry’s lowest, which makes it an attractive option. In 2022, the company is expected to produce between 990,000 to 1.05 million ounces at an all-in cost of production ranging from $1,010 and $1,050 an ounce. This year’s Q1 earnings report said that the Company's total gold production for 2021 was an annual record of 1,047,414 ounces, near the upper-end of its revised guidance range of between 1,015,000 – 1,055,000 ounces, and exceeding the upper end of its original guidance range. Gold Fields Limited (JSE:GFI) Gold Fields Limited has resources in several regions such as South Africa, Ghana, West Africa, Australia, and Peru. The company has an annual gold production of 2.2 million ounces, attributable gold-equivalent mineral reserves of 52.1 Moz, and mineral resources of 116 Moz, according to its website. Last year, dividend yield hit 2.7% and revenue grew by about 8% to $4.2 billion from $3.9 billion. It also saw net income of $789 million —a 9% increase year-on-year. Further, JPMorgan Chase & Co (NYSE:JPM) analysts raised the price target from $13.80 to $15.50 and slapped an “overweight” rating on the company. Also, according to Tip Ranks, RBC Capital has a buy rating on the stock, with a target of $12."
2022-04-18,This Gold ETF Is Breaking Out,"If inflation continues to be a problem, the price of gold should move higher. And if it does, shares of the VanEck Gold Miners ETF (NYSE:GDX) could skyrocket. When a stock or ETF trades at a higher price than where it had previously hit resistance, traders call it a breakout. This can be a bullish dynamic. Resistance is a large concentration of sellers who are trying to sell their shares at, or close to, the same price. When stocks reach resistance levels, they tend to stop going higher. As you can see on the following chart, this is what happened when GDX reached $39.75 last May. Now GDX is trading above this important level; The resistance has broken. This means the sellers who created it have finished or canceled their orders. With this supply off of the market, buyers will be forced to pay higher prices to bring sellers back off the sidelines. This forces shares into a new uptrend and that could be the case here. To learn more about trading, check out the new Benzinga Trading School."
2022-05-03,"CNBC's Final Trades: Zoetis, VanEck Gold Miners ETF, Paramount Global And This Energy Stock","On CNBC’s “Halftime Report Final Trades,” Brenda Vingiello of Sand Hill Global Advisors said Zoetis Inc (NYSE:ZTS) is “the largest provider of vaccines and medicines for pets and livestock.” The stock being down 30% presents “an opportunity,” Vingiello stated. “It’s a cash business, not dealing with Medicare and insurance companies. There’s been a lot of pets that were acquired over the last few years that will likely be needing care,” she added. Check out other undervalued stocks moving in the premarket. Pete Najarian said that lately “a lot of option paper” has come into VanEck Gold Miners ETF (NYSE:GDX). “It’s way down from where it was. I think there’s an opportunity for some upside here,” he added. Jim Lebenthal of Cerity Partners named Paramount Global (NASDAQ:PARA), ahead of earnings. Joseph Terranova of Virtus Investment Partners chose Occidental Petroleum Corporation (NYSE:OXY) as his final trade."
